sic8,is_1to1_NAICS,Description,Baseline_Subindustry,Division,span_warn,Crosslisting,L1,L2,L3,L4,NAICS_Suggestion,METRO_ACS0812,NAICS,Notes,Baseline_Type,SIC4,SIC2,bundle_rep,flag____,strong,exists,misuse_warn,disfavored_warn,dubious_warn,ambiguous_warn
75429904,Y,"Washing and polishing, automotive","",Services,0,,EQUIP,CAR,ROUTINE,EOP,,,"",,"",7542,75,1,N,Y,Y,0,0,0,0
20139906,N,"Frozen meats, from purchased meat","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2013,20,1,N,Y,Y,0,0,0,0
72180203,Y,Industrial uniform supply,"",Services,0,,NEC,GOODS,TEXT,WORK,,,"",,"",7218,72,1,N,Y,Y,0,0,0,0
82210101,Y,"College, except junior","",Services,0,,OOS,EDU,UNIV,EOP,,,"",,"",8221,82,1,N,Y,Y,0,0,0,0
50840000,N,Industrial machinery and equipment,"",Wholesale Trade,1,,EQUIP,FIXED,INDCOM.G,EOP,,,,Contains a mix of heavy/light equipment and fixed/mobile equipment,"",5084,50,1,N,Y,Y,0,0,0,0
83220400,N,Rehabilitation services,"",Services,0,,OOS,MED,DNSNEC,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
83220601,N,Community center,"",Services,0,,OOS,CIVIC,EOP,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
65120100,N,Commercial and industrial building operation,"","Finance, Insurance, And Real Estate",0,,BSERV,REAL,MANAGE,EOP,,,,,"",6512,65,1,N,Y,Y,0,0,0,0
20350208,N,"Relishes, vinegar","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2035,20,1,N,Y,Y,0,0,0,0
20389911,Y,"Whipped topping, frozen","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2038,20,1,N,Y,Y,0,0,0,0
20410000,Y,Flour and other grain mill products,"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2041,20,1,N,Y,Y,0,0,0,0
20410100,Y,Flour,"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2041,20,1,N,Y,Y,0,0,0,0
87330101,N,Bacteriological research,"",Services,0,,,,,,,,,,"",8733,87,1,N,Y,Y,0,0,0,0
17319901,Y,Banking machine installation and service,"",Construction,0,,CIRCUIT,SYS,INSTALL,BANK,,,"",,"",1731,17,1,N,Y,Y,0,0,0,0
20489909,N,Fish food,"",Manufacturing,0,,NEC,GOODS,FOOD,EOP,,,,,"",2048,20,1,N,Y,Y,0,0,0,0
20489902,N,Canned pet food (except dog and cat),"",Manufacturing,0,,NEC,GOODS,ANIMAL,EOP,,,,,"",2048,20,1,N,Y,Y,0,0,0,0
20790000,N,Edible fats and oils,"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2079,20,1,N,Y,Y,0,0,0,0
72990600,N,Personal document and information services,"",Services,0,,BSERV,DOC,EOP,EOP,,,,,"",7299,72,1,N,Y,Y,0,0,0,0
20980000,Y,Macaroni and spaghetti,"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2098,20,1,N,Y,Y,0,0,0,0
92249901,Y,"Fire department, not including volunteer","",Public Administration,0,,OOS,AGENT,EOP,EOP,,,"",,"",9224,92,1,N,N,Y,0,0,0,0
92210203,Y,Municipal police,"",Public Administration,0,,OOS,AGENT,EOP,EOP,,,"",,"",9221,92,1,N,Y,Y,0,0,0,0
87320201,N,Educational research,"",Services,0,,INSIGHT,DNSNEC,EDU,EOP,,,,,"",8732,87,1,N,Y,Y,0,0,0,0
51130301,N,"Bags, paper and disposable plastic","",Wholesale Trade,0,,NEC,GOODS,PETRO,PLASTIC,,,,,"",5113,51,1,N,Y,Y,0,0,0,0
65529902,Y,"Land subdividers and developers, residential","","Finance, Insurance, And Real Estate",0,,CON,INTEG,DEV,EOP,,,"",,"",6552,65,1,N,Y,Y,0,0,0,0
27310000,N,Book publishing,"",Manufacturing,0,,MEDIA,BOOK,EOP,EOP,,,,,"",2731,27,1,N,Y,Y,0,0,0,0
30810000,Y,Unsupported plastics film and sheet,"",Manufacturing,0,,NEC,GOODS,PETRO,PLASTIC,,,"",,"",3081,30,1,N,Y,Y,0,0,0,0
92210204,Y,Sheriffs' office,"",Public Administration,0,,OOS,AGENT,EOP,EOP,,,"",,"",9221,92,1,N,Y,Y,0,0,0,0
83220000,N,Individual and family services,"",Services,1,,SOCIAL,DNSNEC,EOP,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
17420200,Y,Acoustical and insulation work,Building construction (out of scope),Construction,0,,CON,OCON,BOUND,QUIET.S,,,"",,OOS,1742,17,1,N,Y,Y,0,0,0,0
80620000,Y,General medical and surgical hospitals,"",Services,0,,OOS,MED,DOC,EOP,,,"",,"",8062,80,1,N,Y,Y,0,0,0,0
52510100,Y,Tools,"",Retail Trade,0,,CON,GOODS,TOOL,EOP,,,"",,"",5251,52,1,N,Y,Y,0,0,0,0
20770200,N,"Marine fats, oils, and meals","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2077,20,1,N,Y,Y,0,0,0,0
20770201,N,"Fish liver oils, crude","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2077,20,1,N,Y,Y,0,0,0,0
20770202,N,"Fish meal, except as animal feed","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2077,20,1,N,Y,Y,0,0,0,0
20770203,N,Fish oil,"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2077,20,1,N,Y,Y,0,0,0,0
20770301,N,"Grease rendering, inedible","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2077,20,1,N,Y,Y,0,0,0,0
20770302,N,"Stearin, animal: inedible","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2077,20,1,N,Y,Y,0,0,0,0
20770303,N,"Tallow rendering, inedible","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2077,20,1,N,Y,Y,0,0,0,0
42159903,N,"Package delivery, vehicular","","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MOVE,DELIVER,EOP,EOP,,,,,"",4215,42,1,N,Y,Y,0,0,0,0
82110305,Y,Public senior high school,"",Services,0,,OOS,EDU,PRIME,EOP,,,"",,"",8211,82,1,N,Y,Y,0,0,0,0
51490000,N,"Groceries and related products, nec","",Wholesale Trade,0,,NEC,GOODS,FOOD,RET,,,,,"",5149,51,1,N,Y,Y,0,0,0,0
37110403,N,"Fire department vehicles (motor vehicles), assembl","",Manufacturing,0,,EQUIP,TRUCK,NM,EOP,,,,,"",3711,37,1,N,Y,Y,0,0,0,0
56990406,N,"T-shirts, custom printed","",Retail Trade,0,,NEC,GOODS,TEXT,CASUAL,,,,,"",5699,56,1,N,Y,Y,0,0,0,0
16290301,N,Athletic field construction,"",Construction,0,,CON,FLAT,REC,EOP,,,,,"",1629,16,1,N,Y,Y,0,0,0,0
73890309,N,Trade show arrangement,"",Services,0,,BSERV,ADVERT,PROMO,EOP,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
51130100,N,Shipping supplies,"",Wholesale Trade,0,,NEC,GOODS,MSPEC,PAPER,,,,,"",5113,51,1,N,Y,Y,0,0,0,0
17310202,Y,Energy management controls,"",Construction,0,,CIRCUIT,SYS,INSTALL,ENVIRON,,,"",,"",1731,17,0,N,Y,Y,0,0,0,0
73380201,N,Court reporting service,"",Services,0,,BSERV,LANG,EOP,EOP,,,,,"",7338,73,1,N,Y,Y,0,0,0,0
91110204,Y,Mayors' office,"",Public Administration,0,,OOS,GOV,EOP,EOP,,,"",,"",9111,91,1,N,Y,Y,0,0,0,0
38240200,Y,Mechanical and electromechanical counters and devi,"",Manufacturing,0,,CIRCUIT,SYS,GOODS,CONTROL,,,"",,"",3824,38,1,N,Y,Y,0,0,0,0
27520101,N,Offset printing,"",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
20859906,N,Rye whiskey,"",Manufacturing,0,,NEC,GOODS,FOOD,BEER,,,,,"",2085,20,1,N,Y,Y,0,0,0,0
20850202,N,"Cordials, alcoholic","",Manufacturing,0,,NEC,GOODS,FOOD,BEER,,,,,"",2085,20,1,N,Y,Y,0,0,0,0
20850203,N,"Eggnog, alcoholic","",Manufacturing,0,,NEC,GOODS,FOOD,BEER,,,,,"",2085,20,1,N,Y,Y,0,0,0,0
20859901,N,Applejack (alcoholic beverage),"",Manufacturing,0,,NEC,GOODS,FOOD,BEER,,,,,"",2085,20,1,N,Y,Y,0,0,0,0
20859904,N,Gin (alcoholic beverage),"",Manufacturing,0,,NEC,GOODS,FOOD,BEER,,,,,"",2085,20,1,N,Y,Y,0,0,0,0
20859905,N,Rum (alcoholic beverage),"",Manufacturing,0,,NEC,GOODS,FOOD,BEER,,,,,"",2085,20,1,N,Y,Y,0,0,0,0
25140000,N,Metal household furniture,"",Manufacturing,0,,CON,FURNISH,GOODS,FURN,,,,,"",2514,25,1,N,Y,Y,0,0,0,0
49119902,N,"Generation, electric power","","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,UTIL,ENERGY,ELEC,EOP,,,,,"",4911,49,1,N,Y,Y,0,0,0,0
86419903,N,Environmental protection organization,Other services (out of scope),Services,0,,OOS,CIVIC,EOP,EOP,,,,,OOS,8641,86,1,N,Y,Y,0,0,0,0
82310400,Y,Library services,"",Services,0,,OOS,CIVIC,EOP,EOP,,,"",,"",8231,82,1,N,Y,Y,0,0,0,0
20150600,N,Poultry slaughtering and processing,"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2015,20,1,N,Y,Y,0,0,0,0
49590102,N,"Sweeping service: road, airport, parking lot, etc.",Other construction services,"Transportation, Communications, Electric, Gas, And Sanitary Services",0,,CLEAN,STREET.S,EOP,EOP,,,,,C,4959,49,1,N,Y,Y,0,0,0,0
86110000,Y,Business associations,"",Services,0,,OOS,TRADE,EOP,EOP,,,"",,"",8611,86,1,N,Y,Y,0,0,0,0
92299902,Y,"Emergency management office, government","",Public Administration,0,,OOS,GOV,EOP,EOP,,,"",,"",9229,92,1,N,Y,Y,0,0,0,0
91110201,Y,City and town managers' office,"",Public Administration,0,,OOS,GOV,EOP,EOP,,,"",,"",9111,91,1,N,Y,Y,0,0,0,0
59610202,N,"Computers and peripheral equipment, mail order","",Retail Trade,0,,CIRCUIT,IT,PC.G,RET,,,,,"",5961,59,1,N,Y,Y,0,0,0,0
97119902,Y,Army,"",Public Administration,0,,OOS,GOV,EOP,EOP,,,"",,"",9711,97,1,N,Y,Y,0,0,0,0
73710302,Y,Software programming applications,"",Services,0,,CIRCUIT,IT,DEV,EOP,,,"",,"",7371,73,1,N,Y,Y,0,0,0,0
83220200,N,Child related social services,"",Services,0,,SOCIAL,DNSNEC,EOP,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
20870206,N,"Fruits, crushed: for fountain use","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2087,20,1,N,Y,Y,0,0,0,0
20870207,N,"Powders, drink","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2087,20,1,N,Y,Y,0,0,0,0
20879900,N,"Flavoring extracts and syrups, nec","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2087,20,1,N,Y,Y,0,0,0,0
20879901,N,Bitters (flavoring concentrates),"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2087,20,1,N,Y,Y,0,0,0,0
20879902,N,"Concentrates, flavoring (except drink)","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2087,20,1,N,Y,Y,0,0,0,0
20879903,N,"Extracts, flavoring","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2087,20,1,N,Y,Y,0,0,0,0
20879904,N,"Glace, for glazing food","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2087,20,1,N,Y,Y,0,0,0,0
87439904,Y,Sales promotion,"",Services,0,,BSERV,ADVERT,AGENT,EOP,,,"",,"",8743,87,1,N,Y,Y,0,0,0,0
14119905,Y,"Onyx marble, dimension-quarrying","",Mining,0,,CON,OCON,MSPEC,STONE.G,,,"",,"",1411,14,1,N,Y,Y,0,0,0,0
82990000,N,"Schools and educational services, nec","",Services,0,,SOCIAL,ENRICH,EOP,EOP,,,,,"",8299,82,1,N,Y,Y,0,0,0,0
73899953,N,Translation services,"",Services,0,,BSERV,LANG,EOP,EOP,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
83510000,Y,Child day care services,"",Services,0,,SOCIAL,CCARE,EOP,EOP,,,"",,"",8351,83,1,N,Y,Y,0,0,0,0
73891801,N,"Design, commercial and industrial","",Services,0,,CON,ARCHENG,ARCHDES,INTERIOR,,,,,"",7389,73,1,N,Y,Y,0,0,0,0
38420412,N,Hearing aids,"",Manufacturing,0,,OOS,MED,GOODS,EOP,,,,,"",3842,38,1,N,Y,Y,0,0,0,0
59630101,N,Bottled water delivery,"",Retail Trade,0,,NEC,GOODS,OFFICE,DNSNEC,,,,,"",5963,59,1,N,Y,Y,0,0,0,0
59410700,Y,Team sports equipment,"",Retail Trade,0,,FUN,SPORT.G,EOP,EOP,,,"",,"",5941,59,1,N,Y,Y,0,0,0,0
58129903,N,Caterers,"",Retail Trade,0,,FUN,FOOD,CATER,EOP,,,,,"",5812,58,1,N,Y,Y,0,0,0,0
50639903,N,Generators,"",Wholesale Trade,0,,EQUIP,FIXED,INDCOM.G,EOP,,,,,"",5063,50,1,N,Y,Y,0,0,0,0
59419902,Y,Bicycle and bicycle parts,"",Retail Trade,0,,EQUIP,BIKE,PARTS,EOP,,,"",,"",5941,59,1,N,Y,Y,0,0,0,0
20910327,Y,"Mackerel, smoked","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910328,Y,"Mackerel: packaged in cans, jars, etc.","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910329,Y,"Salmon, cured, nsk","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910330,Y,"Salmon, dried","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910331,Y,"Salmon, pickled","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910332,Y,"Salmon, salted","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910333,Y,"Salmon, smoked","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910334,Y,"Salmon: packaged in cans, jars, etc.","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910335,Y,"Sardines: packaged in cans, jars, etc.","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910336,Y,"Tuna fish, preserved and cured","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20910337,Y,"Tuna fish: packaged in cans, jars, etc.","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
20919900,Y,"Canned and cured fish and seafoods, nec","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2091,20,1,N,Y,Y,0,0,0,0
83610302,N,Mentally handicapped home,"",Services,0,,SOCIAL,HCARE,EOP,EOP,,,,,"",8361,83,1,N,Y,Y,0,0,0,0
73899921,N,Flagging service (traffic control),Flagging services,Services,0,,CON,FLAT,STREET,DIRECT.S,,,,,C,7389,73,1,N,Y,Y,0,0,0,0
07829903,Y,Landscape contractors,Landscaping,"Agriculture, Forestry, And Fishing",0,,CON,LAWN,LAWN.S,EOP,,,"",,C,0782,07,1,N,Y,Y,0,0,0,0
86610103,Y,Baptist Church,"",Services,0,,OOS,CIVIC,EOP,EOP,,,"",,"",8661,86,1,N,Y,Y,0,0,0,0
87120000,Y,Architectural services,Architectural and design services,Services,0,,CON,INTEG,ARCHENG,EOP,7290,,541310,Not a great code -- this combines design and architectural engineering. There is no category for design of non-residential buildings.,E,8712,87,1,N,Y,Y,0,0,0,0
82990202,N,Tutoring school,"",Services,0,,OOS,EDU,DNSNEC,EOP,,,,,"",8299,82,1,N,Y,Y,0,0,0,0
42129906,N,"Garbage collection and transport, no disposal","","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,UTIL,WASTE,ROUTINE,EOP,,,,What is the distinction between 49539905 and 42129906?,"",4212,42,0,N,Y,Y,0,0,0,0
99990001,N,"Lock box, for remittance only","",SIC Internal Code,0,,OOS,DISQUAL,EOP,EOP,,,,RECLASSIFY,"",9999,99,0,N,Y,Y,0,0,0,0
61590201,N,Automobile finance leasing,"","Finance, Insurance, And Real Estate",0,,OOS,FIRE,EOP,EOP,,,,,"",6159,61,1,N,Y,Y,0,0,0,0
49539905,N,"Recycling, waste materials",Other construction services,"Transportation, Communications, Electric, Gas, And Sanitary Services",0,,UTIL,WASTE,ROUTINE,EOP,,7790,,What is the distinction between 49539905 and 42129906?,C,4953,49,0,N,Y,Y,0,0,0,0
38250000,N,Instruments to measure electricity,"",Manufacturing,0,,CON,OCON,MEP,ELEC.G,,,,,"",3825,38,1,N,Y,Y,0,0,0,0
87480302,N,Telecommunications consultant,Business services (out of scope),Services,0,,BSERV,CONSULT,COMM,EOP,,,,,OOS,8748,87,1,N,Y,Y,0,0,0,0
82110400,Y,Specialty education,"",Services,0,,OOS,EDU,DNSNEC,EOP,,,"",,"",8211,82,1,N,Y,Y,0,0,0,0
83999908,N,Social change association,Out of scope,Services,0,,OOS,CIVIC,EOP,EOP,,,,,OOS,8399,83,0,N,Y,Y,0,0,0,0
20139913,N,"Puddings, meat, from purchased meat","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2013,20,1,N,Y,Y,0,0,0,0
20139914,N,"Scrapple, from purchased meat","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2013,20,1,N,Y,Y,0,0,0,0
20139915,N,"Smoked meats, from purchased meat","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2013,20,1,N,Y,Y,0,0,0,0
20139916,N,"Snack sticks, including jerky: from purchased meat","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2013,20,1,N,Y,Y,0,0,0,0
20139917,N,"Spiced meats, from purchased meat","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2013,20,1,N,Y,Y,0,0,0,0
20139918,N,"Spreads, sandwich: meat, from purchased meat","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2013,20,1,N,Y,Y,0,0,0,0
20139919,N,"Tripe, from purchased meat","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,,,"",2013,20,1,N,Y,Y,0,0,0,0
20219904,Y,"Milkfat, anhydrous","",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2021,20,1,N,Y,Y,0,0,0,0
20219905,Y,Whey butter,"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2021,20,1,N,Y,Y,0,0,0,0
20220000,Y,Cheese; natural and processed,"",Manufacturing,0,,NEC,GOODS,FOOD,PROCESS,,,"",,"",2022,20,1,N,Y,Y,0,0,0,0
83220608,N,"Self-help organization, nec","",Services,0,,OOS,NGO,EOP,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
87410000,N,Management services,Other services (out of scope),Services,0,,BSERV,MBA,EOP,EOP,,,,Change to Business services (out of scope),OOS,8741,87,0,N,Y,Y,0,0,0,0
76299901,N,Aircraft electrical equipment repair,"",Services,0,,EQUIP,PLANE,REPAIR,EOP,,,,,"",7629,76,1,N,Y,Y,0,0,0,0
59849903,Y,"Propane gas, bottled","",Retail Trade,0,,NEC,GOODS,PETRO,MIN,,,"",,"",5984,59,1,N,Y,Y,0,0,0,0
25220400,Y,"Office desks and tables, except wood","",Manufacturing,0,,CON,FURNISH,OFFICE.G,FURN,,,"",,"",2522,25,1,N,Y,Y,0,0,0,0
87410100,N,Business management,"",Services,0,,BSERV,MBA,EOP,EOP,,,,Change to Business services (out of scope),"",8741,87,1,N,Y,Y,0,0,0,0
41210000,Y,Taxicabs,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MOVE,PEOPLE,TAXI,EOP,,,"",,"",4121,41,1,N,Y,Y,0,0,0,0
50840518,N,Welding machinery and equipment,"",Wholesale Trade,0,,EQUIP,FIXED,MSHOP,MAIN,,,,,"",5084,50,1,N,Y,Y,0,0,0,0
07820210,Y,"Turf installation services, except artificial","","Agriculture, Forestry, And Fishing",0,,CON,LAWN,LAWN.S,EOP,,,"",,"",0782,07,1,N,Y,Y,0,0,0,0
15210000,N,Single-family housing construction,Out of scope,Construction,0,,CON,VERT,TYPE,RES,,,,,OOS,1521,15,1,N,Y,Y,0,0,0,0
83220300,N,Emergency social services,"",Services,0,,SOCIAL,DNSNEC,EOP,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
55210000,Y,Used car dealers,"",Retail Trade,0,,EQUIP,CAR,MAIN,EOP,,,"",,"",5521,55,1,N,Y,Y,0,0,0,0
73720000,N,Prepackaged software,"",Services,0,,CIRCUIT,IT,SOFT,EOP,,,,,"",7372,73,1,N,Y,Y,0,0,0,0
87420400,N,Industry specialist consultants,Other services (out of scope),Services,0,,BSERV,CONSULT,OPS,EOP,,,,,OOS,8742,87,1,N,Y,Y,0,0,0,0
73340000,N,Photocopying and duplicating services,"",Services,0,,MEDIA,PRINT,EOP,EOP,,,,,"",7334,73,1,N,Y,Y,0,0,0,0
82210102,Y,University,Other services (out of scope),Services,0,,OOS,EDU,UNIV,EOP,,,"",,OOS,8221,82,0,N,Y,Y,0,0,0,0
73360103,Y,Graphic arts and related design,"",Services,0,,MEDIA,GDESIGN,EOP,EOP,,,"",,"",7336,73,1,N,Y,Y,0,0,0,0
65199904,Y,Sub-lessors of real estate,"","Finance, Insurance, And Real Estate",0,,BSERV,REAL,BROKER,EOP,,,"",,"",6519,65,1,N,Y,Y,0,0,0,0
80999905,N,Medical services organization,"",Services,0,,OOS,TRADE,EOP,EOP,,,,,"",8099,80,1,N,N,Y,0,0,0,0
82990200,N,Educational services,"",Services,0,,SOCIAL,ENRICH,EOP,EOP,,,,,"",8299,82,1,N,Y,Y,0,0,0,0
47240000,Y,Travel agencies,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,FUN,TOUR,EOP,EOP,,,"",,"",4724,47,1,N,Y,Y,0,0,0,0
87310102,Y,"Biotechnical research, commercial","",Services,0,,INSIGHT,SCIENCE,BIOMED,EOP,,,"",,"",8731,87,0,N,Y,Y,0,0,0,0
87340301,N,Hazardous waste testing,"",Services,0,,INSPECT,SAFE,EOP,EOP,,,,,"",8734,87,1,N,Y,Y,0,0,0,0
83220103,N,Senior citizens' center or association,"",Services,0,,OOS,CIVIC,EOP,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
87480102,N,"Testing service, educational or personnel","",Services,0,,BSERV,HR,SCREEN,QUIZ,,,,,"",8748,87,1,N,Y,Y,0,0,0,0
83220610,N,Social service center,"",Services,0,,SOCIAL,SOCIAL,EOP,EOP,,,,,"",8322,83,1,N,Y,Y,0,0,0,0
73710301,Y,Computer software development,"",Services,0,,CIRCUIT,IT,DEV,EOP,,,"",,"",7371,73,1,N,Y,Y,0,0,0,0
87480000,N,"Business consulting, nec",Business services (out of scope),Services,1,,BSERV,CONSULT,MGT,EOP,,,,,OOS,8748,87,0,N,Y,Y,0,0,0,0
83999901,N,Advocacy group,"",Services,0,,OOS,ECDEV,EOP,EOP,,,,,"",8399,83,1,N,Y,Y,0,0,0,0
55219902,Y,"Automobiles, used cars only","",Retail Trade,0,,EQUIP,CAR,MAIN,EOP,,,"",,"",5521,55,1,N,Y,Y,0,0,0,0
73890000,N,"Business services, nec","",Services,0,,BSERV,BA,EOP,EOP,,,,,"",7389,73,0,N,Y,Y,0,0,0,0
57340203,Y,"Software, business and non-game","",Retail Trade,0,,CIRCUIT,IT,SOFT,EOP,,,"",,"",5734,57,1,N,Y,Y,0,0,0,0
49530200,N,Refuse collection and disposal services,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,UTIL,WASTE,ROUTINE,EOP,,,,,"",4953,49,1,N,Y,Y,0,0,0,0
41190000,N,"Local passenger transportation, nec","","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,MOVE,PEOPLE,DNSNEC,EOP,,6180,,,"",4119,41,1,N,Y,Y,0,0,0,0
87110000,Y,Engineering services,Engineering,Services,0,,CON,ARCHENG,DNSNEC,EOP,7290,,541330,,E,8711,87,1,N,Y,Y,0,0,0,0
81110000,Y,Legal services,Other services (out of scope),Services,0,,OOS,LEGAL,EOP,EOP,,,"",,OOS,8111,81,1,N,Y,Y,0,0,0,0
36219903,Y,"Generators and sets, electric","",Manufacturing,0,,EQUIP,FIXED,INDCOM.G,EOP,,,"",,"",3621,36,1,N,Y,Y,0,0,0,0
81119902,Y,General practice law office,"",Services,0,,OOS,LEGAL,EOP,EOP,,,"",,"",8111,81,1,N,Y,Y,0,0,0,0
73729903,N,Educational computer software,"",Services,0,,CIRCUIT,IT,SOFT,EOP,,,,,"",7372,73,1,N,Y,Y,0,0,0,0
87420206,N,Training and development consultant,"",Services,0,,BSERV,HR,CONSULT,EOP,,,,,"",8742,87,1,N,Y,Y,0,0,0,0
87420000,N,Management consulting services,Business services (out of scope),Services,0,,BSERV,CONSULT,MGT,EOP,,,,,OOS,8742,87,0,N,Y,Y,0,0,0,0
64110302,N,"Insurance brokers, nec","","Finance, Insurance, And Real Estate",0,,OOS,FIRE,PROP,EOP,,,,,"",6411,64,1,N,Y,Y,0,0,0,0
52610103,N,Lawnmowers and tractors,"",Retail Trade,0,,CON,LAWN,TOOL,EOP,,,,,"",5261,52,1,N,Y,Y,0,0,0,0
80990100,N,Blood related health services,"",Services,0,,OOS,MED,LAB,EOP,,,,,"",8099,80,1,N,Y,Y,0,0,0,0
91210101,Y,Congress,"",Public Administration,0,,OOS,GOV,EOP,EOP,,,"",,"",9121,91,1,N,Y,Y,0,0,0,0
87480400,N,Systems analysis and engineering consulting servic,"",Services,0,,CIRCUIT,SYS,DESIGN,EOP,,,,,"",8748,87,0,N,Y,Y,0,0,0,0
99992222,N,"Duns Support Record, nonclassifiable establishment","",SIC Internal Code,0,,OOS,DISQUAL,EOP,EOP,,,,RECLASSIFY,"",9999,99,0,N,Y,Y,0,0,0,0
82110300,Y,Public elementary and secondary schools,"",Services,0,,OOS,EDU,PRIME,EOP,,,"",,"",8211,82,1,N,Y,Y,0,0,0,0
48130200,N,Online service providers,"","Transportation, Communications, Electric, Gas, And Sanitary Services",0,,UTIL,COMM,ISP,EOP,,,,Context suggest this is a good place for an internet service provider (like Comcast),"",4813,48,1,N,Y,Y,0,0,0,0
50450000,N,"Computers, peripherals, and software",Other goods (out of scope),Wholesale Trade,0,,CIRCUIT,IT,PC.G,RET,,,,,OOS,5045,50,1,N,Y,Y,0,0,0,0
80820000,Y,Home health care services,"",Services,0,,OOS,MED,HOME,EOP,,,"",,"",8082,80,1,N,Y,Y,0,0,0,0
